userid	ab_group	purchaser	nrPurchases	nrPaidSwaps	nrGames
25341648188	0	0	0	1	17
25636648135	0	0	0	0	0
10081497521	0	0	0	0	0
23668977933	0	0	0	0	0
25611897083	0	1	9	358	27
25480857701	0	0	0	7	13
25561410307	0	0	0	0	0
24225652256	0	0	0	0	4
10128008427	0	0	0	0	54
25068517771	0	0	0	1	34
22070921633	0	0	0	0	0
22000053081	0	0	0	0	1
24400727500	0	0	0	0	0
25624067285	0	0	0	0	0
25622337421	0	0	0	7	66
23712786817	0	0	0	0	0
23601914567	0	0	0	0	0
24717337597	0	0	0	0	0
24280845001	0	0	0	6	68
25561598104	0	0	0	0	0
24463349981	0	0	0	0	8
25161369383	0	0	0	0	0
25371519970	0	0	0	0	0
22224257706	0	0	0	0	0
22974368152	0	0	0	2	22
25501260357	0	0	0	0	11
24544178269	0	0	0	0	0
25251898709	0	0	0	1	4
10216687075	0	0	0	2	1
22936120671	0	0	0	0	0
22334677452	0	0	0	0	0
24573147445	0	0	0	0	0
25559127197	0	0	0	0	0
23063032628	0	0	0	0	0
21881857609	0	0	0	0	9
24393583136	0	0	0	0	0
18745448034	0	0	0	0	0
25053273967	0	0	0	0	0
25515468650	0	0	0	0	0
17970897989	0	0	0	0	0
20974747045	0	0	0	3	80
23779061962	0	0	0	0	0
1045193508	0	0	0	0	0
23898873795	0	0	0	0	0
25238927694	0	0	0	1	10
22139353473	0	0	0	0	0
25512717003	0	0	0	0	0
23433834887	0	0	0	0	16
22129418630	0	0	0	0	0
25511517050	0	0	0	0	0
23206354877	0	1	2	46	27
25629837613	0	0	0	0	0
23518819589	0	0	0	0	0
21804248303	0	0	0	0	0
23604740263	0	0	0	0	0
25342527013	0	0	0	12	32
25628897205	0	0	0	0	0
25618417945	0	0	0	0	0
22953898941	0	0	0	0	0
24399063096	0	0	0	0	0
23169499548	0	0	0	0	0
24225784203	0	0	0	3	27
25606919466	0	0	0	0	0
25622868872	0	0	0	0	0
25601307535	0	0	0	0	31
25566819950	0	0	0	2	9
25557097919	0	0	0	0	0
21490368680	0	0	0	0	58
23273458342	0	0	0	0	0
25249012743	0	0	0	0	0
24978318429	0	0	0	0	0
493147411	0	0	0	0	0
23829015855	0	0	0	0	0
25614277399	0	0	0	0	0
23937259071	0	0	0	0	0
25629698633	0	0	0	0	0
23863770658	0	0	0	0	0
25307963456	0	0	0	3	26
24560549126	0	0	0	0	30
1799130216	0	0	0	0	0
13124997055	0	0	0	0	0
25630187202	0	0	0	15	25
23722912641	0	0	0	0	0
24814988948	0	0	0	0	0
25567219419	0	0	0	2	17
11815281631	0	0	0	0	0
24108841183	0	0	0	0	0
24014357629	0	0	0	0	0
25322674423	0	0	0	0	18
24938301796	0	0	0	0	7
25559987908	0	0	0	0	48
25568709133	0	0	0	0	0
23351902386	0	0	0	0	45
25555771936	0	0	0	0	0
25580999785	0	0	0	4	93
25536939821	0	0	0	0	2
25618048956	0	0	0	0	0
10310677663	0	0	0	0	0
25567168550	0	0	0	0	0
6777748191	0	0	0	2	6
23730232731	0	0	0	0	0
25500328143	0	0	0	1	14
24620207160	0	0	0	31	150
25531147989	0	0	0	4	1
22350788303	0	0	0	0	0
23823050878	0	0	0	0	0
25629428461	0	0	0	0	0
21394480678	0	0	0	0	0
25020491059	0	0	0	0	0
23798896523	0	0	0	0	0
24325085075	0	0	0	0	0
25619367392	0	0	0	5	22
25574807774	0	1	3	16	38
25597247019	0	0	0	0	0
23891836317	0	0	0	6	72
25599199290	0	0	0	0	0
23943298735	0	0	0	0	0
23327991576	0	0	0	0	0
25366778640	0	0	0	3	59
25302389072	0	0	0	0	16
25575277016	0	0	0	0	0
10524807581	0	0	0	0	0
14666517017	0	0	0	8	42
21868529315	0	0	0	0	0
25612778720	0	0	0	0	0
25475511089	0	0	0	0	0
19645528135	0	0	0	0	0
23699357025	0	0	0	0	0
24581187830	0	0	0	0	0
10613557523	0	0	0	0	0
25520519738	0	0	0	3	17
22418159486	0	0	0	0	0
25602109673	0	0	0	0	0
25550577764	0	0	0	0	0
25467571283	0	0	0	0	12
25600567202	0	0	0	0	0
25489733607	0	1	1	192	53
21610237350	0	0	0	0	4
22285332979	0	0	0	0	0
25624919327	0	0	0	0	0
25016621662	0	0	0	0	8
25629628603	0	0	0	2	42
25540429249	0	0	0	0	0
25368452206	0	0	0	6	62
25332402204	0	0	0	1	3
21971251544	0	0	0	0	0
25586097475	0	0	0	2	21
25085618611	0	0	0	0	26
24942781879	0	0	0	4	54
25259264134	0	0	0	0	0
23973015417	0	0	0	0	0
25391612475	0	0	0	0	0
22409795940	0	0	0	0	0
25255349660	0	0	0	0	1
24580657726	0	0	0	0	0
25599227158	0	0	0	0	0
22550257248	0	0	0	0	0
25484099619	0	0	0	0	0
25262119251	0	0	0	0	0
24597569737	0	0	0	0	0
25412847798	0	0	0	4	27
25610039499	0	0	0	0	0
25588789654	0	0	0	3	22
25343057881	0	0	0	0	0
24994567247	0	0	0	15	58
25616809077	0	0	0	0	0
25636527122	0	0	0	0	0
25446619298	0	0	0	0	0
25512740807	0	0	0	7	78
25161479710	0	0	0	0	0
21086841592	0	0	0	0	0
23709569744	0	0	0	0	0
22667012309	0	0	0	0	0
23608888786	0	0	0	0	0
23794446494	0	0	0	0	0
25571387374	0	0	0	0	5
25585117543	0	0	0	0	0
25558287216	0	0	0	0	0
23835532229	0	0	0	0	0
25140048799	0	0	0	0	0
25511488582	0	0	0	2	35
25641197259	0	0	0	9	49
25467718261	0	0	0	0	0
24282032770	0	0	0	10	68
23322149153	0	0	0	0	0
23706108874	0	0	0	0	0
22338229232	0	0	0	0	12
25417781083	0	0	0	0	0
24547188950	0	0	0	9	47
24596040193	0	0	0	0	0
21501507824	0	0	0	0	0
25207317099	0	0	0	11	53
23773787256	0	0	0	0	14
25040724520	0	0	0	0	0
23902564562	0	0	0	0	6
25617488414	0	0	0	0	0
21297004641	0	0	0	0	0
24372596308	0	0	0	0	0
25604307015	0	0	0	0	0
25580280150	0	0	0	0	0
461867590	0	0	0	0	0
24779628126	0	0	0	0	0
23397376562	0	0	0	0	0
25496638317	0	0	0	0	27
21766311346	0	0	0	0	0
23876250134	0	0	0	9	150
25138577124	0	0	0	0	0
25536198189	0	0	0	8	35
21715270097	0	0	0	0	0
25486642647	0	0	0	0	2
24520518240	0	0	0	0	0
25281099485	0	0	0	0	0
23680459341	0	0	0	0	0
25499530436	0	0	0	0	0
22769357374	0	0	0	0	0
25060508945	0	0	0	0	0
445363348	0	0	0	0	0
25429637333	0	0	0	0	0
25154347713	0	0	0	0	0
25567248514	0	1	1	10	49
24584428017	0	0	0	0	3
25555768429	0	0	0	0	0
24609892986	0	0	0	0	0
25104941342	0	0	0	0	0
24369921921	0	0	0	0	0
25466887276	0	0	0	0	190
25226201743	0	0	0	9	23
25606919366	0	0	0	0	0
23739209465	0	0	0	0	0
21322342650	0	0	0	0	6
23848027674	0	0	0	0	0
25442581063	0	0	0	5	37
25047512073	0	0	0	4	42
23372958366	0	0	0	0	0
25539920148	0	0	0	0	0
21717761100	0	0	0	0	0
25408947640	0	0	0	0	0
25149544262	0	0	0	0	0
25411208683	0	0	0	0	0
23679722906	0	0	0	0	5
25506657471	0	0	0	5	47
22929977666	0	0	0	0	0
25612869317	0	0	0	2	31
25633907219	0	0	0	0	0
25603838358	0	0	0	0	0
25064877936	0	0	0	1	50
23991039003	0	0	0	0	0
25109779904	0	0	0	0	0
25572522274	0	0	0	0	0
24142577925	0	0	0	0	0
24031627555	0	0	0	0	2
25470180718	0	1	4	40	20
22300318343	0	0	0	3	11
25464668978	0	0	0	0	0
25436552154	0	0	0	0	0
23222728780	0	0	0	0	0
25528368008	0	0	0	5	45
22683910060	0	0	0	0	0
22435123135	0	0	0	0	0
23986160286	0	0	0	0	0
23582967427	0	0	0	0	2
25602047431	0	0	0	0	0
24539739666	0	0	0	0	0
25509318501	0	0	0	0	0
25182320379	0	0	0	0	0
25638787015	0	0	0	10	121
25076642217	0	0	0	150	21
24591867972	0	0	0	0	0
25606137292	0	0	0	0	0
15033368114	0	0	0	0	0
24470818331	0	0	0	0	0
25239877060	0	0	0	0	0
24259739046	0	0	0	0	4
25586119624	0	0	0	9	122
22343662009	0	0	0	0	0
23791420839	0	0	0	0	0
25432908180	0	0	0	1	46
11078018435	0	0	0	0	0
24564690451	0	0	0	0	0
14510287054	0	0	0	0	0
18345127363	0	0	0	0	0
24022209427	0	0	0	8	79
10778627366	0	0	0	0	0
24931217277	0	0	0	0	0
25551398222	0	0	0	0	0
23241890664	0	0	0	0	0
12913897153	0	0	0	0	30
22172048057	0	0	0	0	0
24987220040	0	0	0	0	0
25257299933	0	0	0	0	0
22200483546	0	0	0	0	0
23765374913	0	0	0	1	23
24022568186	0	0	0	0	0
25430967392	0	0	0	0	0
24121529151	0	0	0	0	4
24546937482	0	0	0	2	24
1831037	0	0	0	0	0
25549868783	0	0	0	0	0
23997124578	0	0	0	0	0
22787037554	0	0	0	0	0
25399807433	0	0	0	0	0
25489579835	0	0	0	0	0
15618267442	0	1	1	100	28
24342310599	0	0	0	0	0
25565537769	0	0	0	0	0
24857493856	0	0	0	0	0
22523927951	0	0	0	0	0
24608631946	0	0	0	0	0
25459869674	0	0	0	0	0
25476338834	0	0	0	0	0
25593669812	0	0	0	0	0
25095480618	0	0	0	0	0
25510677088	0	0	0	0	0
18253237354	0	0	0	0	0
25610508726	0	0	0	12	36
25599399796	0	0	0	0	0
25580007978	0	0	0	0	49
11822925883	0	0	0	0	0
24976747887	0	0	0	0	0
25397759207	0	0	0	7	75
25364758474	0	0	0	0	1
25419648950	0	0	0	4	51
25373227086	0	0	0	0	0
25615879302	0	0	0	0	0
25034138153	0	1	7	183	13
11071308174	0	0	0	0	0
25578779463	0	0	0	0	0
25365737167	0	0	0	0	0
23626700429	0	0	0	0	0
24130321828	0	0	0	0	0
24748017135	0	0	0	1	50
25581208166	0	0	0	0	4
11672580822	0	0	0	0	0
25542029700	0	0	0	0	0
22295189265	0	0	0	1	19
25435887611	0	0	0	0	0
25352577063	0	0	0	1	8
24689218597	0	0	0	0	0
25634549370	0	0	0	0	0
24978409991	0	0	0	0	0
13312678451	0	0	0	0	6
10028407711	0	0	0	0	0
25565417872	0	0	0	0	1
25147430571	0	0	0	0	0
24577934375	0	0	0	0	0
12428961753	0	0	0	9	20
23552174369	0	0	0	0	0
24999661129	0	0	0	0	0
24763028351	0	0	0	0	0
25576537928	0	0	0	0	4
22705955931	0	0	0	0	0
25347457526	0	0	0	0	0
25009259393	0	0	0	0	0
22927882936	0	0	0	3	15
22266045351	0	0	0	0	0
23749716539	0	0	0	0	0
25564379885	0	0	0	20	120
25439977996	0	0	0	3	48
25553447205	0	0	0	0	1
24991658313	0	0	0	0	0
22895394195	0	0	0	0	18
22288730100	0	0	0	5	70
23486937090	0	0	0	0	0
25542758832	0	0	0	0	12
25567619114	0	0	0	0	0
11071507496	0	1	12	79	101
12441095689	0	0	0	19	178
5152427070	0	0	0	1	63
25089684177	0	0	0	0	0
23050057702	0	0	0	0	0
25619478521	0	0	0	5	39
25586917691	0	0	0	3	14
22034239818	0	0	0	0	0
25641207132	0	0	0	9	31
25635008064	0	0	0	0	0
25472698372	0	0	0	0	0
25441678661	0	0	0	0	66
25570107202	0	0	0	0	0
25031689335	0	0	0	0	0
23613486042	0	0	0	1	100
22168928259	0	0	0	0	0
23904666448	0	0	0	0	0
25497017071	0	0	0	0	0
24054190342	0	0	0	0	0
25252559202	0	0	0	0	0
25464057168	0	0	0	0	0
24954087810	0	0	0	0	0
25634767514	0	0	0	0	0
23631106561	0	0	0	0	0
25608607114	0	0	0	0	0
13843678055	0	0	0	0	0
21973131034	0	0	0	2	33
24912250533	0	0	0	0	0
25108826782	0	0	0	0	0
25483770222	0	0	0	0	44
18275137154	0	0	0	0	0
24419627683	0	0	0	0	1
25436157837	0	0	0	0	0
22532490581	0	0	0	0	0
25576269076	0	0	0	0	0
22882264955	0	0	0	0	0
25547017083	0	0	0	0	0
25126780404	0	0	0	0	0
22289786118	0	0	0	0	0
22254948513	0	0	0	1	2
22260070358	0	0	0	0	0
23863840957	0	0	0	0	0
25548019424	0	0	0	0	0
23824802533	0	0	0	0	0
22522611363	0	0	0	0	0
24750509290	0	0	0	0	0
22083458318	0	0	0	0	0
25503632184	0	0	0	0	0
23738724317	0	0	0	0	0
24511638359	0	0	0	5	171
25484711626	0	0	0	2	33
24949978972	0	0	0	11	66
25612809710	0	0	0	0	0
25645057064	0	0	0	0	5
23495148657	0	0	0	0	0
25381628397	0	0	0	0	0
24209598173	0	0	0	0	0
23710717926	0	0	0	0	0
25491077644	0	0	0	0	7
25549902598	0	0	0	11	53
25378070566	0	0	0	3	11
25358447829	0	0	0	0	0
24761463493	0	0	0	9	114
25559350031	0	0	0	7	31
23582320357	0	0	0	0	30
25347177719	0	0	0	0	146
24157427060	0	0	0	1	23
25353737092	0	0	0	5	2
25436287784	0	0	0	13	158
25582129189	0	0	0	0	0
23596083612	0	0	0	0	0
25532387970	0	0	0	0	19
14216447294	0	0	0	0	0
21816280587	0	0	0	0	0
24565097423	0	0	0	0	0
23354610412	0	0	0	0	0
22786354851	0	0	0	0	0
24569041831	0	0	0	0	0
25479807373	0	0	0	0	0
10291247849	0	0	0	0	0
22352887449	0	0	0	11	31
25563509035	0	0	0	0	0
23835915790	0	0	0	0	0
22902444965	0	0	0	0	0
8965158366	0	0	0	1	3
23716721790	0	0	0	0	0
25172487936	0	0	0	0	0
25556058766	0	0	0	0	4
21791420829	0	0	0	0	0
13959208304	0	0	0	9	86
22177408571	0	0	0	0	0
24053877589	0	0	0	0	0
15977497593	0	0	0	0	0
22412265103	0	0	0	0	0
24435099998	0	0	0	0	15
25272778212	0	0	0	10	16
25558117836	0	0	0	0	12
23150285401	0	0	0	0	0
13892848334	0	0	0	0	0
25494797690	0	0	0	0	18
25504162304	0	0	0	0	38
25483841495	0	0	0	0	0
24843969458	0	0	0	1	20
24503809083	0	0	0	0	0
24539149754	0	0	0	0	0
25149509556	0	0	0	0	0
22090577600	0	0	0	0	0
25462567061	0	0	0	18	88
22236104050	0	0	0	0	0
22109246648	0	0	0	0	0
25623277637	0	0	0	0	0
22872080173	0	0	0	0	0
25155689106	0	0	0	0	0
25615869846	0	0	0	0	0
25416297525	0	0	0	0	0
25161446006	0	0	0	0	0
25603017098	0	0	0	0	6
25536607624	0	0	0	0	0
25471731031	0	0	0	0	0
11215408056	0	0	0	0	3
25480718396	0	0	0	0	6
23626467834	0	0	0	0	0
24622635431	0	0	0	0	0
23498976525	0	0	0	0	22
25627209424	0	0	0	0	0
24858087462	0	0	0	0	0
24874078367	0	0	0	0	0
25609487353	0	0	0	0	0
25408449096	0	0	0	0	0
25140027760	0	0	0	0	0
25562267430	0	0	0	0	0
23671221169	0	0	0	0	0
23694758224	0	0	0	0	0
25574387942	0	0	0	0	0
23450460430	0	0	0	0	11
24180646891	0	0	0	0	0
22992211807	0	0	0	0	0
21997207015	0	0	0	0	0
24243853919	0	0	0	2	31
21448547966	0	0	0	0	0
11145147842	0	0	0	0	1
25608529320	0	1	1	13	18
24335519837	0	0	0	0	0
21719797875	0	0	0	0	0
24961837421	0	0	0	0	0
21800842030	0	0	0	0	0
23242151740	0	0	0	0	0
23406667477	0	0	0	1	29
22264909688	0	0	0	0	0
1797001320	0	0	0	0	0
25557860401	0	0	0	0	10
25254197405	0	0	0	0	15
25595978125	0	0	0	0	0
24801790200	0	0	0	5	35
25019170128	0	0	0	2	4
24393808455	0	0	0	3	85
22194159030	0	0	0	0	0
15872128217	0	0	0	0	0
25498151824	0	0	0	0	0
25599308413	0	0	0	0	0
24833362429	0	0	0	0	0
25238448595	0	0	0	0	0
25564140517	0	0	0	18	83
24867291937	0	0	0	2	14
25021697263	0	0	0	0	0
25634729529	0	0	0	15	241
25495417072	0	0	0	2	7
25368679413	0	0	0	0	0
25546847323	0	0	0	0	0
25032719382	0	0	0	0	0
25419408814	0	0	0	6	37
23618963187	0	0	0	0	0
25222200724	0	0	0	7	125
24378069673	0	0	0	0	0
21213677563	0	0	0	0	0
24421847937	0	0	0	0	0
13947678809	0	0	0	0	0
25360402248	0	0	0	0	0
10632469108	0	0	0	0	39
25021181035	0	0	0	0	6
24480058614	0	0	0	0	0
25554247871	0	0	0	0	0
25457081264	0	0	0	4	69
25559970556	0	0	0	0	0
25570000149	0	0	0	0	0
25501947779	0	0	0	5	25
25579010577	0	0	0	17	81
25613498072	0	0	0	0	0
22799387008	0	0	0	0	0
24109687003	0	0	0	0	0
25518592500	0	0	0	0	7
23729938439	0	0	0	4	26
22277320068	0	0	0	0	0
24801608123	0	0	0	4	82
25421957477	0	0	0	0	0
25231655413	0	0	0	4	24
25477200204	0	0	0	0	0
21966796094	0	0	0	0	0
11220768615	0	0	0	0	4
23042477106	0	0	0	0	0
22281927938	0	0	0	0	0
25301557987	0	0	0	0	0
25544737245	0	0	0	0	0
9917287168	0	0	0	0	0
25627097243	0	0	0	0	5
25244500320	0	0	0	0	0
22550834693	0	0	0	0	0
22262757052	0	0	0	0	0
25613858030	0	0	0	0	28
17879617749	0	0	0	0	0
22267400137	0	0	0	0	0
24009643736	0	0	0	0	0
25557808925	0	0	0	2	4
23721001493	0	0	0	0	0
25566348914	0	1	1	25	43
25431399472	0	0	0	0	0
24212013074	0	0	0	0	0
24408881518	0	0	0	0	0
25627518421	0	0	0	0	0
11215531441	0	0	0	0	0
23974994737	0	0	0	0	0
23527756171	0	0	0	0	0
25284887222	0	0	0	0	4
24134015952	0	0	0	0	1
25143424018	0	0	0	0	0
23882004872	0	0	0	0	0
10969397170	0	0	0	0	0
25304340795	0	0	0	0	0
22898559599	0	0	0	0	0
25633607463	0	0	0	0	0
22486411770	0	0	0	0	0
25209439161	0	0	0	0	3
25596289203	0	0	0	0	0
25423618435	0	0	0	0	0
24150795249	0	0	0	0	0
25609588495	0	0	0	0	0
25201862117	0	0	0	0	0
22160881931	0	0	0	0	0
22795413910	0	0	0	2	24
11076128808	0	0	0	0	0
25533900030	0	0	0	0	0
22676553856	0	0	0	0	0
25101605967	0	0	0	0	67
23328022231	0	0	0	0	29
25012197185	0	0	0	0	0
23916546856	0	0	0	6	55
23100331614	0	0	0	0	0
24985668851	0	0	0	0	0
21966174178	0	0	0	0	0
23754138305	0	0	0	0	9
22562623244	0	0	0	0	0
25467648335	0	0	0	5	35
25397047305	0	0	0	0	0
11815398334	0	0	0	2	37
25658697257	0	0	0	0	0
12051380113	0	0	0	0	0
22028737103	0	0	0	0	0
25582998564	0	1	2	12	47
25417928048	0	0	0	8	60
24133396708	0	0	0	0	0
25057460413	0	0	0	0	0
24760791912	0	0	0	0	0
10497438151	0	0	0	0	10
22088031894	0	0	0	0	0
24929647238	0	0	0	0	0
25000369874	0	0	0	0	4
25580227962	0	0	0	0	0
23719839260	0	0	0	0	0
22405130920	0	0	0	0	0
24952177716	0	0	0	0	0
22401483279	0	0	0	0	0
25557237035	0	0	0	0	7
23764670766	0	0	0	0	0
25329727545	0	0	0	14	62
25561799999	0	0	0	3	40
25375741237	0	0	0	1	12
11223594634	0	0	0	0	0
22303461902	0	0	0	1	83
4159737378	0	0	0	31	223
24402369427	0	0	0	0	0
25623637764	0	0	0	0	1
22249957396	0	0	0	0	0
25544347321	0	1	3	65	29
25163592259	0	0	0	0	0
11220197241	0	0	0	0	1
24372350393	0	0	0	5	18
24890309837	0	0	0	0	0
23248111536	0	0	0	0	0
25559677170	0	0	0	4	5
25412371042	0	0	0	0	0
23316347851	0	0	0	0	0
25566888394	0	0	0	0	0
24877525198	0	0	0	0	0
10875308406	0	0	0	0	0
24978547823	0	0	0	0	2
25003468391	0	0	0	0	0
25599529433	0	0	0	3	15
21513381411	0	0	0	0	0
25580230020	0	0	0	0	0
25627297063	0	1	1	143	132
21501683208	0	0	0	0	0
25247917290	0	0	0	12	283
25244577883	0	0	0	0	106
25104020138	0	0	0	0	0
24679359657	0	0	0	0	0
25276708061	0	0	0	0	1
12380969818	0	0	0	0	0
25490678333	0	0	0	0	0
11214970641	0	0	0	0	0
25648797645	0	0	0	0	0
25517978374	0	0	0	0	0
25518548265	0	1	1	9	30
25639257795	0	0	0	0	0
23666942150	0	0	0	0	0
22519127407	0	0	0	241	20
24334341256	0	0	0	0	0
24072969386	0	0	0	0	0
25463637300	0	0	0	1	21
25389397859	0	0	0	0	0
23679921710	0	0	0	0	0
24224011770	0	0	0	0	0
25037422433	0	0	0	2	81
24367098096	0	0	0	5	120
23595501614	0	0	0	0	0
22123484881	0	0	0	0	0
21925597954	0	0	0	0	0
22567311277	0	0	0	0	0
25538408824	0	0	0	0	0
23107783965	0	0	0	0	0
25551777373	0	0	0	0	0
21780567679	0	0	0	0	0
25517840294	0	0	0	0	0
24908181579	0	0	0	0	0
25538817411	0	0	0	0	0
24451313173	0	0	0	0	0
22115198185	0	0	0	0	0
25600478115	0	0	0	0	0
3561287912	0	0	0	0	0
24600037529	0	0	0	3	61
25488557972	0	0	0	2	7
23878406195	0	0	0	0	0
25518969538	0	0	0	0	0
23852029568	0	0	0	0	0
21638248986	0	0	0	4	35
25348397271	0	0	0	0	13
25494107659	0	0	0	0	0
21598259954	0	0	0	0	0
22392190155	0	0	0	0	0
22242122294	0	0	0	0	6
23925079262	0	0	0	0	0
25210881530	0	0	0	0	0
22271844052	0	0	0	0	0
24805582423	0	0	0	1	15
25256458527	0	0	0	0	2
24677798054	0	0	0	0	107
23006330707	0	0	0	0	0
23949279023	0	0	0	0	0
21976744564	0	0	0	0	0
24356559722	0	0	0	0	0
12440688723	0	0	0	0	5
24501790194	0	0	0	0	0
23703063495	0	0	0	0	0
25044804786	0	0	0	0	2
21988289887	0	0	0	20	20
23047590802	0	0	0	0	0
22493408409	0	0	0	0	0
22249368470	0	0	0	0	20
25559610632	0	0	0	0	0
24822047180	0	0	0	0	0
10760647324	0	0	0	0	0
25631667054	0	0	0	0	0
24190225522	0	0	0	0	0
24916999595	0	0	0	0	53
23694927019	0	0	0	0	0
25601429556	0	0	0	0	0
25526597055	0	0	0	0	0
25273260402	0	0	0	0	4
25578558519	0	0	0	0	3
24249953064	0	0	0	0	0
23836211458	0	0	0	0	7
21160951179	0	0	0	0	0
21574549951	0	0	0	0	0
25504138673	0	0	0	0	0
25618157002	0	0	0	0	4
25550310129	0	0	0	0	0
25048557184	0	0	0	0	4
17051977079	0	0	0	0	0
25023249005	0	0	0	4	71
23747038591	0	0	0	0	0
20732638008	0	0	0	0	0
25455268664	0	0	0	2	96
25275570072	0	0	0	29	251
24873037471	0	0	0	0	0
25625847110	0	0	0	0	0
25386409246	0	0	0	2	12
24576097652	0	0	0	0	0
10966040548	0	0	0	0	0
24127147765	0	0	0	0	0
22245227218	0	0	0	13	31
24758996889	0	0	0	0	1
25644728299	0	0	0	0	0
25544019004	0	0	0	3	56
25132112230	0	0	0	0	15
25441968078	0	0	0	0	0
25525349524	0	0	0	0	0
25489017886	0	0	0	0	0
24695158495	0	0	0	0	0
23549079491	0	0	0	0	0
24599100867	0	0	0	0	0
25540162222	0	0	0	6	38
25505360887	0	0	0	0	4
25538877109	0	0	0	0	0
23618624775	0	0	0	0	0
25614909539	0	0	0	0	0
25498101886	0	0	0	2	3
25629657413	0	0	0	7	14
25603439185	0	0	0	0	4
21834507262	0	0	0	0	0
25544170471	0	0	0	0	0
23798497730	0	0	0	0	0
23953866849	0	0	0	16	86
25438544599	0	0	0	0	0
24404159748	0	0	0	0	0
25616639525	0	0	0	0	0
25353480358	0	0	0	0	0
24423857597	0	0	0	0	0
23959307288	0	0	0	0	7
22000639417	0	0	0	0	0
25640557875	0	1	1	36	166
24522490915	0	0	0	2	12
24945659610	0	0	0	0	0
25627777887	0	0	0	0	0
25553238656	0	0	0	26	232
19375927231	0	0	0	0	0
22724043786	0	0	0	6	38
25404499949	0	0	0	0	0
22550702464	0	0	0	0	0
25438357494	0	0	0	9	82
24614368884	0	0	0	5	12
23641332382	0	0	0	0	0
25141872205	0	0	0	0	1
21642519880	0	0	0	0	0
24353296561	0	0	0	0	0
25638927231	0	0	0	0	2
25108278619	0	0	0	2	7
25484711416	0	0	0	0	3
23885450392	0	0	0	0	0
25616087151	0	0	0	0	0
23778883838	0	0	0	0	0
25477143119	0	0	0	0	80
25278587684	0	0	0	0	0
22495229193	0	0	0	0	0
23020712591	0	0	0	0	0
23610733666	0	0	0	0	0
24070378024	0	0	0	4	38
25146091330	0	0	0	0	0
23617477454	0	0	0	0	0
11254643756	0	0	0	0	0
25110580796	0	0	0	0	0
25540357283	0	0	0	4	91
24391167604	0	0	0	0	0
22714368170	0	0	0	4	24
22078667867	0	0	0	0	0
25446469131	0	0	0	0	5
25482228473	0	0	0	0	27
7162817115	0	0	0	0	1
25139371739	0	0	0	0	0
25622917109	0	0	0	0	0
25170760495	0	0	0	7	54
10962277422	0	0	0	18	12
10418377383	0	0	0	1	34
25551629824	0	0	0	2	39
24172054770	0	0	0	0	0
24520798813	0	0	0	0	0
22190793127	0	0	0	0	0
25658817035	0	0	0	0	0
24135385197	0	0	0	0	0
25565448392	0	0	0	0	0
11271478288	0	0	0	0	0
25574977277	0	0	0	0	7
24610311410	0	0	0	0	0
25364648425	0	0	0	0	0
25570138420	0	0	0	3	21
23668293646	0	0	0	0	0
22915951176	0	0	0	23	85
24233597200	0	0	0	0	22
22314332445	0	0	0	0	0
22105495399	0	0	0	0	0
25441620890	0	0	0	2	38
25555627648	0	0	0	1	75
25450632404	0	0	0	0	0
25533237398	0	0	0	1	15
25530937702	0	0	0	0	0
11721697854	0	0	0	0	0
25435480464	0	0	0	0	0
25099120201	0	0	0	0	0
22866318882	0	0	0	0	0
25619057796	0	0	0	1	2
25620619269	0	0	0	0	0
22255211807	0	0	0	0	0
25519987822	0	0	0	0	0
22568475350	0	0	0	0	4
21473777221	0	0	0	0	0
25592759223	0	0	0	0	0
25576877257	0	0	0	1	20
24651717261	0	0	0	0	0
23253451345	0	0	0	0	0
24785772695	0	0	0	0	0
55727025	0	0	0	0	0
25644657642	0	0	0	0	0
25276048821	0	0	0	0	0
21822668747	0	0	0	0	0
10493007804	0	0	0	0	0
24934647843	0	0	0	9	54
21918169885	0	0	0	0	0
25404833288	0	0	0	0	0
22556792207	0	0	0	0	0
25607768053	0	0	0	0	0
24894650859	0	0	0	0	0
25328437081	0	0	0	0	0
24972977098	0	0	0	0	0
25512317713	0	1	2	21	65
25368417779	0	0	0	0	0
25558029374	0	0	0	0	0
25576297563	0	0	0	0	86
23023028969	0	0	0	1	35
25509978260	0	0	0	2	5
25599368180	0	0	0	0	28
24550669444	0	0	0	0	0
25583530496	0	0	0	0	0
25058697118	0	0	0	0	0
24357979688	0	0	0	0	0
25539698587	0	0	0	0	0
25413267889	0	0	0	5	84
23727767167	0	0	0	0	0
25598357187	0	0	0	13	104
25354122069	0	0	0	0	0
25625587933	0	0	0	0	0
11111597432	0	0	0	3	37
25434077751	0	0	0	17	28
23462754117	0	0	0	3	36
25537537154	0	0	0	0	2
23650892917	0	0	0	0	28
21474248877	0	0	0	0	0
25163840841	0	0	0	0	105
25183530210	0	0	0	0	0
25116027481	0	0	0	0	0
25435068519	0	0	0	3	1
24074421005	0	0	0	10	111
25373778193	0	0	0	6	103
1569147891	0	0	0	0	0
25515118209	0	0	0	0	0
25557248419	0	0	0	0	45
7494149284	0	0	0	0	0
25244828753	0	0	0	0	0
25074697261	0	0	0	2	15
6467397097	0	0	0	7	14
23878413116	0	0	0	0	0
24945867239	0	0	0	0	0
25564961449	0	0	0	0	0
25518990842	0	0	0	1	58
25520237966	0	0	0	0	0
25506167281	0	0	0	0	0
25010658156	0	0	0	1	7
24377912570	0	0	0	0	0
25625807134	0	0	0	0	0
